city;state_id;state_name;county_name;lat;lon;latlon
Bloomingdale;OH;Ohio;Jefferson;40.3424;-80.8175;40.34,-80.82
New Elm Spring Colony;SD;South Dakota;Hutchinson;43.4892;-97.8284;43.49,-97.83
Shepardsville;IN;Indiana;Vigo;39.6018;-87.4265;39.6,-87.43
Glenfield;ND;North Dakota;Foster;47.4551;-98.5664;47.46,-98.57
Liverpool;IL;Illinois;Fulton;40.3901;-90.0023;40.39,-90
Sun Valley;AZ;Arizona;Navajo;34.9834;-110.0374;34.98,-110.04
Girdletree;MD;Maryland;Worcester;38.0989;-75.4003;38.1,-75.4
St. Paul;AR;Arkansas;Madison;35.8246;-93.7641;35.82,-93.76
Morrison;IA;Iowa;Grundy;42.343;-92.6733;42.34,-92.67
Lee Vining;CA;California;Mono;37.9546;-119.1221;37.95,-119.12
Faunsdale;AL;Alabama;Marengo;32.4576;-87.5938;32.46,-87.59
Broadview;NM;New Mexico;Cibola;35.2257;-107.8761;35.23,-107.88
Bloomington;NE;Nebraska;Franklin;40.0938;-99.0384;40.09,-99.04
Wright;KS;Kansas;Ford;37.7753;-99.8905;37.78,-99.89
Pleasant Valley Colony;SD;South Dakota;Moody;44.0584;-96.4706;44.06,-96.47
